Cycle,PBS ID,Queued Time (s),Elapsed Time (s),Executable,APID,Nodes,Wallclock Used,Wallclock Requested,Memory Used,Memory Requested,CPU Time,Read IO,Write IO,Energy,Lustre device,read,written,open,close,create,getattr,setattr,perms,mkdir,rmdir,readdir,link,unlink,rename
20091101T0000Z,274402,86,9079
20091106T0000Z,284758,95,9034
20091111T0000Z,296116,90,9037
20091116T0000Z,304435,761,9139
20091121T0000Z,315114,57,9193
20091126T0000Z,324441,65,9427
20091201T0000Z,335435,43,9158
20091206T0000Z,347915,39294,9185
20091211T0000Z,418871,56,9036
20091216T0000Z,433682,76,9095
20091221T0000Z,446372,30503,9027,um-atmos.exe,81552984,202,8846.4,61%,12.0T,48%,60.0M,781.9G,823.5G,453.8M,/projects,0,884.0G,3.9k,3.9k,19,214.9k,0,188.8k,0,0,0,0,0,0
20091226T0000Z,512857,272929,9351
